Purchasing Document,Material,Short Text,Storage location,Order Quantity,Net Price,Validity Period End,Purchasing Doc. Type,Material Group,Supplier/Supplying Plant,Net Order Value
4550021481,Unknown,UT test of pressure vessel,Unknown,1,14462,2024-12-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,14462
4550021483,Unknown,DISMANTLING OF  GEAR BOX AND DIFFERENTIA,GS03,1,24300,2024-06-30 00:00:00,ZNS,911,UNIS01     UNISON AUTOMOTORS PVT LTD,24300
4550021524,Unknown,Di-Electric Floor Coating for LT Br Room,Unknown,1,336400,2024-12-31 00:00:00,ZNS,908,MASC01     Mascot Electromech Pvt. Ltd.,336400
4550021528,Unknown,WCTL feed roll PU Lining,GS03,1,50560,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,50560
4550021529,Unknown,WCTL Small roll pu loning,GS03,1,7500,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,7500
4550021535,Unknown,Floor epoxy painting job,GS03,1,48974,2024-12-31 00:00:00,ZNS,136,VERI01     Veripro sales & services,48974
4550021535,Unknown,Floor epoxy painting job,GS03,1,104200,2024-12-31 00:00:00,ZNS,130,VERI01     Veripro sales & services,104200
4550021547,Unknown,REPAIRING OF 495 A DC DRIVE,GS03,1,345799,2024-12-31 00:00:00,ZNS,908,SUP004186  Rockwell Automation India Pvt. Ltd,345799
4550021552,Unknown,REPAIRING OF 495 A DC DRIVE,GS03,1,345799,2024-02-12 00:00:00,ZNS,908,ROCK03     Rockwell Automation India Pvt. Ltd.,345799
4550021558,Unknown,PU lining of bottom deflector Roll,GS03,1,23920,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,23920
4550021559,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021560,Unknown,CSL Turnstyle roll  Pu lining,GS03,1,13800,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,13800
4550021561,Unknown,PU lining of PSL tension roll,GS03,1,208550,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,208550
4550021562,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021563,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI21     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021564,Unknown,Scissor Grinding,GS03,1,4200,2024-12-31 00:00:00,ZNS,910,DSEN02     D. S. ENGINEERING,4200
4550021569,Unknown,"REPAIRING OF piston rod,piston & brg. Ho",GS21,1,132000,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,132000
4550021576,Unknown,Servicing of HT Breaker,GS21,1,34900,2025-05-31 00:00:00,ZNS,908,POWE08     POWER EQUIPMENT SERVICES,34900
4550021577,Unknown,"Boring & keyway COUPLING-RGD25,LOVEJOY",GS03,1,2000,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,2000
4550021578,Unknown,CRS Tension roll repairing,GS03,1,28000,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,28000
4550021579,Unknown,Repairing of CRS Arbour checknut,GS03,1,9000,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,9000
4550021579,Unknown,Repairing of PSL Arbour checknut,GS03,1,6000,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,6000
4550021580,Unknown,Break Drum bore & Key way Making,Unknown,1,4000,2024-12-31 00:00:00,ZNS,909,SHAK07     SHAKTI ENTERPRISES,4000
4550021581,Unknown,BORING AND KEYWAY BRAKE DRUM:-,GS03,1,4500,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,4500
4550021582,Unknown,Boring and key of HYDAX 48 coupling:-,GS03,1,4000,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,4000
4550021589,Unknown,REPAIRING OF CONVEYOR ROLL WCTL:-,GS03,1,16500,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,16500
4550021590,Unknown,Callibration of  Instrument,Unknown,1,13600,2024-06-30 00:00:00,ZNS,902,ALCA02     Alcalab Private Limited,13600
4550021635,Unknown,Miss Civil job at CR Plant,GS03,1,251635,2024-05-30 00:00:00,ZNS,110,SERV02     SERVO INDIA,251635
4550021662,Unknown,Servicing of 75kw Motor Overhauling,GS21,1,111274,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,111274
4550021663,Unknown,REWINDING OF MOTOR,GS03,1,47011,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,47011
4550021665,Unknown,Repairing of 600A Zues Make Coil,Unknown,1,16000,2024-08-30 00:00:00,ZNS,908,LOKN01     LOKNATH ENGINEERING,16000
4550021692,Unknown,2.2 kw motor repairing,GS03,1,6417,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,6417
4550021707,Unknown,Repairing Of Nibbler,GS03,1,2046,2024-12-31 00:00:00,ZNS,910,GLOR01     Glory Electric Concern,2046
4550021708,Unknown,Rewinding of 0.75 Kw Motor,Unknown,1,3115,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,3115
4550021708,Unknown,Rewinding of 0.75 Kw Motor,Unknown,1,3115,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,3115
4550021709,Unknown,Rewinding of 250 v dc coil for LT Break,Unknown,1,8700,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,8700
4550021710,Unknown,Repairing of Hand Blower,Unknown,1,2325,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,2325
4550021728,Unknown,CRS Bristle roll repairing,GS03,1,9357,2024-12-31 00:00:00,ZNS,911,POON06     POONA BRUSH COMPANY,9357
4550021747,Unknown,Freight Charges For Blue Dart,GS03,1,8283,2024-12-31 00:00:00,ZNS,905,BLUE08     Blue Dart Express Ltd.,8283
4550021760,Unknown,Making autocad drawing onJAN2024,Unknown,1,5820,2024-12-31 00:00:00,ZNS,911,SBCO01     S.B.CONSULTANTS,5820
4550021761,Unknown,AMC of Alphajet Printer  With Filter,Unknown,1,21000,2024-08-30 00:00:00,ZNS,909,CONT08     CONTROL PRINT LIMITED,21000
4550021787,Unknown,Supply & Fixing of War room Door,GS03,1,11130,2024-12-31 00:00:00,ZNS,111,ABHI09     Abhinav Enterprises,11130
4550021789,Unknown,Chemistry & Inclusion test,GS03,1,4500,2024-12-31 00:00:00,ZNS,902,SMAC01     SMACK CREATION,4500
4550021793,Unknown,PU lining of bottom deflector Roll,GS03,1,23920,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,23920
4550021794,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021795,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021796,Unknown,Idler roll PU lining,GS03,1,11000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,11000
4550021797,Unknown,PU lining of PSL tension roll,GS03,1,208550,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,208550
4550021798,Unknown,CSL Turnstyle roll  Pu lining,GS03,1,13800,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,13800
4550021801,Unknown,Repairing of  Crane Wheel 960 OD,Unknown,1,176000,2024-12-31 00:00:00,ZNS,909,SHAK07     SHAKTI ENTERPRISES,176000
4550021802,Unknown,REPAIRINGF OF CRANE WHEEL OF OC12:-,GS03,1,87500,2024-12-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,87500
4550021804,Unknown,Calibration of measuring instruments,Unknown,1,3600,2024-12-31 00:00:00,ZNS,902,ALCA02     Alcalab Private Limited,3600
4550021805,Unknown,Callibration of Dial Guage,Unknown,1,800,2024-12-31 00:00:00,ZNS,902,ALCA02     Alcalab Private Limited,800
4550021806,Unknown,Repairing of Conveyor Tenson Roll,Unknown,1,14200,2024-12-31 00:00:00,ZNS,909,SMAC01     SMACK CREATION,14200
4550021806,Unknown,Boring and key of coupling ALLFLEX 104,GS03,1,2850,2024-12-31 00:00:00,ZNS,910,SMAC01     SMACK CREATION,2850
4550021807,Unknown,REPAIRING OF GEAR BOX HOUSING CASING:-,GS03,1,5300,2024-12-31 00:00:00,ZNS,910,SMAC01     SMACK CREATION,5300
4550021821,Unknown,Load Testing of Goliath Carne & C-hook,Unknown,1,5400,2024-08-30 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,5400
4550021836,Unknown,TC Coating on deflector roll as per draw,GS03,1,200000,2024-12-31 00:00:00,ZNS,911,ATST02     ATS TECHNO PVT. LTD,200000
4550021838,Unknown,INLINE SPERTAOR SHAFT REPAIRING,GS03,1,87000,2024-12-31 00:00:00,ZNS,909,SHAK07     SHAKTI ENTERPRISES,87000
4550021889,Unknown,Hiring of Service Engg. for High Speed D,Unknown,1,16500,2024-08-30 00:00:00,ZNS,908,AVIA01     AVIANS INNOVATIONS TECHNOLOGY PVT.,16500
4550021906,Unknown,REPAIRING OF LED TV,GS03,1,6900,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,6900
4550021906,Unknown,REPAIRING  OF LED TV,GS03,1,13900,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,13900
4550021909,Unknown,Wear debris analysis of gear boxes:-,GS03,1,13200,2024-12-31 00:00:00,ZNS,902,MVSA15     MVS ACMEI TECHNOLOGIES PRIVATE LIM,13200
4550021911,Unknown,REPAIRING Of hyd. Cylinder of crsL:-,GS03,1,23750,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,23750
4550021912,Unknown,Repairing of CHOKE of leveller WCTL,Unknown,1,14250,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,14250
4550021913,Unknown,Hiring of man lifter Genie,Unknown,1,24000,2024-12-31 00:00:00,ZNS,909,CHAN01     CHANDA ENTERPRISES,24000
4550021922,Unknown,Repairing of CHOKE of leveller WCTL,GS03,1,35000,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,35000
4550021923,Unknown,REPAIRING OF SHEAR PLATE:-,GS03,1,2850,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,2850
4550021945,Unknown,Cycle Counting HHT App (Stock mode),Unknown,1,52000,2024-12-31 00:00:00,ZNS,904,ASHT01     ASHTECH AUTOMATION,52000
4550021946,Unknown,Repairing of DC to Dc Converter,Unknown,1,5550,2024-12-31 00:00:00,ZNS,908,ARBI01     ARBIND ELECTRICALS,5550
4550021947,Unknown,Servicing of 1.1 Kw Motor,GS03,1,4510,2024-12-31 00:00:00,ZNS,908,ARBI01     ARBIND ELECTRICALS,4510
4550021948,Unknown,Wall fan motor repair and winding,GS03,1,2139,2024-12-31 00:00:00,ZNS,908,ARBI01     ARBIND ELECTRICALS,2139
4550021950,Unknown,INLINE SPERTAOR SHAFT REPAIRING,GS03,1,27000,2024-12-31 00:00:00,ZNS,909,SMAC01     SMACK CREATION,27000
4550021954,Unknown,REPARING OF EXHAUST FAN,Unknown,1,6510,2024-12-31 00:00:00,ZNS,104,GLOR01     Glory Electric Concern,6510
4550021954,Unknown,Repairing of Stand Fan,Unknown,1,1953,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,1953
4550021957,Unknown,ASSEMBLY  OF  GEAR BOX AND DIFFERENTIAL,GS03,1,23300,2024-12-31 00:00:00,ZNS,911,UNIS01     UNISON AUTOMOTORS PVT LTD,23300
4550021961,Unknown,Wear debris analysis of gear boxes:-,GS03,1,33000,2024-12-31 00:00:00,ZNS,902,INDI27     INDIAN INSTITUTE OF PRODUCTION MANA,33000
4550021994,Unknown,Repairing of bearing housing of feed rol,GS03,1,19600,2024-12-31 00:00:00,ZNS,910,DOLL01     DOLLY INDUSTRIES,19600
4550021995,Unknown,Repairing of propeller shaft WCTL:-,GS03,1,42900,2024-12-31 00:00:00,ZNS,910,DOLL01     DOLLY INDUSTRIES,42900
4550022017,Unknown,Repairing of Hydraulic Jack,GS03,1,13500,2024-12-31 00:00:00,ZNS,911,ORIE01     Oriental Engineering Complex(INDIA),13500
4550022018,Unknown,Repairing of Hydraulic Jack,GS03,1,31500,2024-12-31 00:00:00,ZNS,910,ORIE01     Oriental Engineering Complex(INDIA),31500
4550022019,Unknown,REPAIRING PNEUMATIC CUSHIONING CYLINDER,GS03,1,42000,2024-12-31 00:00:00,ZNS,910,ACCE05     ACCESSORIES ENGINEERING WORKS,42000
4550022020,Unknown,CRS tension Roll Pu Lining,GS03,1,99349,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,99349
4550022021,Unknown,CRS loop pit hold down roll PU lining,GS03,1,14000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,14000
4550022022,Unknown,CRS tension Roll Pu Lining & Repairing,GS03,1,159800,2025-03-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,159800
4550022023,Unknown,PU cladding in C hook,GS03,1,280000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,280000
4550022026,Unknown,CRS bottom Deflector roll pu lining,GS03,1,35420,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,35420
4550022028,Unknown,CRS Idler Roll PU Lining,GS03,1,36000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,36000
4550022029,Unknown,WCTL bottom feed roll PU Lining,GS03,1,45500,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,45500
4550022030,Unknown,PU lining of Wctl conveyor roll,GS03,1,39000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,39000
4550022041,Unknown,WCTL Roll Chrome plating,GS03,1,180000,2025-03-31 00:00:00,ZNS,910,FAIE01     FAI ENGINEERING PVT. LTD.,180000
4550022042,Unknown,104 Coupling Bore & Key Way &Disc Meshin,Unknown,1,11000,2024-12-31 00:00:00,ZNS,909,SHAKT01    SHAKTI ENTERPRISES,11000
4550022043,Unknown,Repairing of Pump Motor,Unknown,1,15670,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,15670
4550022044,Unknown,Overhauling of 120kw DC Shunt Motor,Unknown,1,73642,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,73642
4550022051,Unknown,Lifting of Dust & Muck,Unknown,1,170000,2024-12-31 00:00:00,ZNS,136,OMTR04     OM TRADERS,170000
4550022064,Unknown,Wctl Straightener roll chrome palting,GS03,1,144000,2025-03-31 00:00:00,ZNS,910,FAIE01     FAI ENGINEERING PVT. LTD.,144000
4550022084,Unknown,"Yellow Lane Marking up to 4"" with primer",GS03,1,18600,2025-03-31 00:00:00,ZNS,911,VERI01     Veripro sales & services,18600
4550022132,Unknown,Calibration of Multi gas detector,Unknown,1,5200,2024-12-31 00:00:00,ZNS,902,RIMI01     RIMI SAFETECH INCORPORATE,5200
4550022161,Unknown,CRS HDPE/LDPE area epoxy,GS03,1,93780,2024-12-31 00:00:00,ZNS,911,VERI01     Veripro sales & services,93780
4550022162,Unknown,Repairing of Self Starter,Unknown,1,9600,2024-12-31 00:00:00,ZNS,908,UNIS01     UNISON AUTOMOTORS PVT LTD,9600
4550022221,Unknown,Service visit charges for CRS SLITTER :-,GS03,1,60000,2025-03-31 00:00:00,ZNS,910,MBEN02     M.B. ENGINEERING,60000
4550022230,Unknown,Repairing of 2.2 kw motor,GS03,1,9370,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,9370
4550022231,Unknown,Rewinding of 0.75 Kw  motor,GS03,1,3115,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,3115
4550022232,Unknown,0.76 to 1.1 KW  MOTOR OVERHAULING,GS03,1,2046,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,2046
4550022233,Unknown,0.76 to 1.1 KW  MOTOR OVERHAULING,GS03,1,2046,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,2046
4550022234,Unknown,REP. & SERVICING OF WALL MOUNTED FAN,GS03,1,4650,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,4650
4550022235,Unknown,REPAIRING & SERVICING OF PEDESTAL FAN,GS03,1,4650,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,4650
4550022268,Unknown,REPAIRING OF SPIDER,GS03,1,13000,2025-03-31 00:00:00,ZNS,910,SHAK07     SHAKTI ENTERPRISES,13000
4550022294,Unknown,CRS tension Roll Pu Lining,GS03,1,99349,2025-03-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,99349
4550022295,Unknown,CRS Roll pu lining,GS03,1,24000,2025-03-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,24000
4550022296,Unknown,PU Lining of CRS Loop pit hold down roll,GS03,1,13000,2025-03-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,13000
4550022329,Unknown,REP. & SERVICING OF WALL MOUNTED FAN,Unknown,1,2883,2025-03-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,2883
4550022342,Unknown,CR 10KVA Online UPS AMC Renewal,GI01,1,58365,2025-03-31 00:00:00,ZNS,904,VERT05     VERTIV ENERGY PRIVATE LIMITED,58365
4550022344,Unknown,Repairing of Rectifier Panel SMPS,GS03,1,1650,2024-12-31 00:00:00,ZNS,908,GREE11     GREEN POWER SOLUTIONS,1650
4550022348,Unknown,Load Testing of 30T C-Hook,GS03,1,2150,2024-10-30 00:00:00,ZNS,902,NATB01     NAT BUSINESS SOLUTIONS,2150
4550022363,Unknown,"TPREL Solar Power Charges ,April-24",Unknown,1,457280,2024-10-30 00:00:00,ZNS,122,TATA68     Tata Power Renewable Energy Limited,457280
4550022364,Unknown,"JUSCO Monthly Lease Rent Charges,April24",Unknown,1,259530,2024-10-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,259530
4550022365,Unknown,TSL Monthly Electricity Charges April-24,Unknown,1,1375026,2024-10-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,1375026
4550022431,Unknown,PROVIDING SUPPORT SERVICES FOR OPERATION,Unknown,1,22485516,2025-06-30 00:00:00,ZNS,911,PROC01     PROCESSING PROMOTERS,22485516
4550022432,Unknown,PROVIDING SUPPORT SERVICES FOR OPERATION,Unknown,1,9832044,2025-06-30 00:00:00,ZNS,911,UMAE02     Uma Enterprises,9832044
4550022434,Unknown,PROVIDING SUPPORT SERVICES FOR PACKAGING,Unknown,1,15478596,2025-06-30 00:00:00,ZNS,911,UMAE02     Uma Enterprises,15478596
4550022435,Unknown,PROVIDING SUPPORT SERVICES FOR PACKAGING,Unknown,1,16117884,2025-06-30 00:00:00,ZNS,911,STEE06     STEELNET LOGISTIC,16117884
4550022437,Unknown,PROVIDING SUPPORT SERVICES FOR LASHING,Unknown,1,8101980,2025-06-30 00:00:00,ZNS,911,STEE06     STEELNET LOGISTIC,8101980
4550022439,Unknown,"JUSCO Monthly Water Charges ,April-24",Unknown,1,17508,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,17508
4550022449,Unknown,Providing Support Services For Operation,Unknown,1,581867,2024-07-31 00:00:00,ZNS,911,STEE06     STEELNET LOGISTIC,581867
4550022481,Unknown,Ultrasonic Testing of Pressure Vessels,GS03,1,28000,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,28000
4550022482,Unknown,Load Testing of 34 Ton C Hook,GS03,1,3500,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,3500
4550022483,Unknown,Load Testing of 40/15 Ton overhead crane,GS03,1,5250,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,5250
4550022484,Unknown,Load Testing of 3Ton Chain Pulley Block,GS03,1,1700,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,1700
4550022485,Unknown,Load testing of chain pulley block 5T,GS03,1,1100,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,1100
4550022486,Unknown,Fork Lifterload testing,GS03,1,2750,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,2750
4550022489,Unknown,C Hook load testing,GS03,1,3500,2025-03-31 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,3500
4550022544,Unknown,Airtel SIM based Backup Link JSR CR,Unknown,1,46000,2025-05-31 00:00:00,ZNS,904,BHAR15     Bharti Airtel Limited,46000
4550022553,Unknown,Making autocad drawing on APRIL2024,GS03,1,7820,2025-03-31 00:00:00,ZNS,911,SBCO01     S.B.CONSULTANTS,7820
4550022565,Unknown,WCTL Feed roll PU lining,GS03,1,16560,2025-05-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,16560
4550022566,Unknown,WCTL Feed roll PU lining,GS03,1,16560,2025-05-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,16560
4550022567,Unknown,WCTL Bottom Slow Down Roll,GS03,1,18400,2025-05-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,18400
4550022569,Unknown,Scissor Grinding,GS03,1,5750,2025-03-31 00:00:00,ZNS,910,DSEN02     D. S. ENGINEERING,5750
4550022582,Unknown,Calibration of Measuring equipment,GS03,1,2900,2024-12-31 00:00:00,ZNS,902,ALCA02     Alcalab Private Limited,2900
4550022584,Unknown,Repairing of 600A dc contactor coil,GS03,1,8200,2024-12-31 00:00:00,ZNS,908,GLOR01     Glory Electric Concern,8200
4550022619,Unknown,"Yellow Lane Marking up to 4"" with primer",GS03,1,43400,2024-12-30 00:00:00,ZNS,911,VERI01     Veripro sales & services,43400
4550022621,Unknown,Floor epoxy painting HI-ENg Segregation,GS03,1,333440,2024-12-30 00:00:00,ZNS,911,VERI01     Veripro sales & services,333440
4550022741,Unknown,TPREL Solar Power Charges - May 2024,GS03,1,513393,2024-12-30 00:00:00,ZNS,911,TATA68     Tata Power Renewable Energy Limited,513393
4550022742,Unknown,JUSCO Monthly Lease Rent Charges,GS03,1,259530,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,259530
4550022743,Unknown,TSL Monthly Electricity Charges - May24,GS03,1,1419698,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,1419698
4550022744,Unknown,Water Charges for May-24,Unknown,1,17072,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,17072
4550022749,Unknown,REPAIRING CRS ARBOUR,Unknown,1,140000,2025-04-25 00:00:00,ZNS,911,ACCE05     ACCESSORIES ENGINEERING WORKS,140000
4550022785,Unknown,Stitching of Ladies uniform,GA01,1,5150,2024-12-30 00:00:00,ZNS,911,SUP004250  Madhvi Uniform,5150
4550022806,Unknown,Charges for consignment-Andritz-TSDPL,GS03,1,89184,2025-03-31 00:00:00,ZNS,905,SUP004322  ISSGF INDIA PRIVATE LIMITED,89184
4550022811,Unknown,vernier 1500mm repair,GS03,1,69375,2024-12-31 00:00:00,ZNS,155,BSEN01     B S ENTERPRISES,69375
4550022887,Unknown,PU coating of Peeler table roll,GS03,1,11500,2025-06-30 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,11500
4550022888,Unknown,PU Coating of CSL Idler Roll,GS03,1,25000,2025-06-30 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,25000
4550022896,Unknown,Gutter repairing in BC Bay (B column,GS03,1,385000,2025-06-30 00:00:00,ZNS,914,SUP003949  SPECIALTY PRODUCTS AND SERVICES (IN,385000
4550022918,Unknown,CORE CUTTING AT CRS,GS03,1,20000,2025-06-30 00:00:00,ZNS,910,MAAS01     Maa Shakti Projects Enterprises,20000
4550022921,Unknown,CRS tension Roll PU Line & Repairing,Unknown,1,167300,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,167300
4550022928,Unknown,Load Testing of 5T Goliath Crane,GS03,1,3000,2024-12-30 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,3000
4550022928,Unknown,Load Testing of 1.75Ton C-Hook,GS03,1,2250,2024-12-30 00:00:00,ZNS,902,BESA01     BESAFE INDUSTRIAL CONSULTANTS,2250
4550022938,Unknown,PU lining on PSL idler Roll,GS03,1,23400,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,23400
4550022939,Unknown,CSL Turnstyle roll  Pu lining,GS03,1,55200,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,55200
4550022940,Unknown,CRS Idler Roll PU Lining,GS03,1,24000,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,24000
4550022943,Unknown,PU linining of CSL Pinch Roll,GS03,1,30500,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,30500
4550022944,Unknown,PU linining of CSL Pinch Roll,GS03,1,30500,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,30500
4550022945,Unknown,PU lining of CSL metallic separator,GS03,1,9600,2024-12-31 00:00:00,ZNS,915,INDI14     INDIAN ROLLER INDUSTRIES PVT. LTD.,9600
4550022996,Unknown,Rubber lining on stripper ring,GS03,1,25048,2025-06-19 00:00:00,ZNS,915,HIND01     HINDUSTAN RUBBER PRODUCTS,25048
4550023004,Unknown,TPREL Solar Power Charges - June 2024,Unknown,1,504790,2024-12-30 00:00:00,ZNS,911,TATA68     Tata Power Renewable Energy Limited,504790
4550023005,Unknown,JUSCO Monthly Lease Rent Charges,Unknown,1,259530,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,259530
4550023006,Unknown,TSL Monthly Electricity Charges - June24,Unknown,1,1460913,2024-12-30 00:00:00,ZNS,911,TATA18     TATA STEEL LTD,1460913
4550023007,Unknown,ANNUAL LEAVE PAYMENT,Unknown,1,1117719,2025-03-19 00:00:00,ZNS,911,PROC01     PROCESSING PROMOTERS,1117719
4550023008,Unknown,ANNUAL LEAVE PAYMENT,Unknown,1,423548,2025-03-19 00:00:00,ZNS,911,UMAE02     Uma Enterprises,423548
